Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID
ELEC,Maita's Nissan Sacramento,2820 Auburn Blvd,,Sacramento,CA,95821,,916-488-5400,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,38.630747,-121.397062,2011-05-31,39929
ELEC,My Nissan,222 Auto Center Cir,,Salinas,CA,93907,,831-444-8888,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,36.720035,-121.662759,2011-05-31,39930
ELEC,Nissan of San Bernardino,735 Showcase Dr S,,San Bernardino,CA,92408,,909-885-3883,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,GPS,34.074378,-117.298031,2011-05-31,39931
ELEC,Mossy Nissan Kearny Mesa,8118 Clairemont Mesa Blvd,,San Diego,CA,92111,,858-565-4411,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,32.8332416,-117.1485579,2011-05-31,39932
ELEC,Pacific Nissan,4433 Mission Bay Dr,,San Diego,CA,92109,,858-581-3200,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,32.802441,-117.215281,2011-05-31,39933
ELEC,Nissan Sunnyvale,680 E El Camino Real,,San Jose,CA,94087,,408-735-6888,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,37.3595893,-122.0227056,2011-05-31,39934
ELEC,Premier Nissan,1120 W Capitol Expy,,San Jose,CA,95136,,408-978-1234,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,37.2754133,-121.8777841,2011-05-31,39935
ELEC,Weseloh Nissan,33633 Camino Capistrano,,San Juan Capistra,CA,92675,,949-234-4900,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,33.474043,-117.676235,2011-05-31,39936
ELEC,San Leandro Nissan,1152 Marina Blvd,,San Leandro,CA,94577,,510-347-4000,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,37.71263,-122.162446,2011-05-31,39937
ELEC,Coast Nissan,12150 Los Osos Valley Rd,,San Luis Obispo,CA,93405,,805-543-4423,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,35.2505635,-120.6855595,2011-05-31,39938
ELEC,Stevens Creek Nissan,4855 Stevens Creek Blvd,,Santa Clara,CA,95051,,408-983-5900,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,37.3230651,-121.988624,2011-05-31,39939
ELEC,Santa Cruz Nissan,1616 Soquel Ave,,Santa Cruz,CA,95062,,831-426-5100,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,36.981458,-122.0031394,2011-05-31,39940
ELEC,Santa Maria Nissan,1001 E Battles Rd,,Santa Maria,CA,93454,,805-925-0077,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,34.932143,-120.420706,2011-05-31,39941
ELEC,Santa Monica Nissan,1599 Santa Monica Blvd,,Santa Monica,CA,90404,,310-998-2200,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,34.0256146,-118.4838423,2011-05-31,39942
ELEC,Nissan of Santa Rosa,1275 Santa Rosa Ave,,Santa Rosa,CA,95404,,707-545-7050,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,38.4257276,-122.7137853,2011-05-31,39943
ELEC,Cardinale Nissan,1661 Del Monte Blvd,,Seaside,CA,93955,,831-393-0600,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,36.610911,-121.8500643,2011-05-31,39944
ELEC,Miller Nissan,5425 Van Nuys Blvd,,Sherman Oaks,CA,91401,,818-787-8400,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,34.1692292,-118.4487401,2011-05-31,39945
ELEC,Shingle Springs Nissan,4045 Wild Chaparral Dr,,Shingle Springs,CA,95682,,530-677-8771,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,38.663516,-120.939909,2011-05-31,39946
ELEC,First Nissan,2325 1st St,,Simi Valley,CA,93065,,805-526-9700,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,34.2773306,-118.7790619,2011-05-31,39947
ELEC,Stockton Nissan,3077 E Hammer Ln,,Stockton,CA,95212,,209-956-6500,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,38.022857,-121.275727,2011-05-31,39948
ELEC,Quality Nissan - Temecula,41895 Motor Car Pkwy,,Temecula,CA,92591,,951-676-6601,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,33.516691,-117.154895,2011-05-31,39949
ELEC,Nissan of Thousand Oaks,3755 Auto Mall Dr,,Thousand Oaks,CA,91362,,805-497-4515,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,34.162305,-118.829075,2011-05-31,39950
ELEC,Tracy Nissan,3195 N Naglee Rd,,Tracy,CA,95304,,209-820-6000,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,37.7600103,-121.4626122,2011-05-31,39951
ELEC,Tustin Nissan,30 Auto Center Dr,,Tustin,CA,92782,,714-669-8282,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,33.724874,-117.79897,2011-05-31,39952
ELEC,Nissan of Vacaville,671 Orange Dr,,Vacaville,CA,95687,,707-455-4500,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,38.381441,-121.941218,2011-05-31,39953
ELEC,Nissan of Valencia,24111 Creekside Rd,,Valencia,CA,91355,,661-255-2020,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,34.420859,-118.557603,2011-05-31,39954
ELEC,Vallejo Nissan,3287 Sonoma Blvd,,Vallejo,CA,94590,,707-643-8291,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,38.1191287,-122.2550605,2011-05-31,39955
ELEC,Valley Hi Nissan,15722 Valley Park Ln,,Victorville,CA,92392,,760-241-1700,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,GPS,34.517883,-117.321917,2011-05-31,39956
ELEC,Nissan of Visalia,830 S Ben Maddox Way,,Visalia,CA,93292,,559-734-3333,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,36.323288,-119.275496,2011-05-31,39957
ELEC,Dirito Bros Walnut Creek Nissan,1890 N Main St,,Walnut Creek,CA,94596,,925-934-8224,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,37.904828,-122.063104,2011-05-31,39958
ELEC,West Covina Nissan,205 N Citrus St,,West Covina,CA,91791,,626-732-1000,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,34.074105,-117.891336,2011-05-31,39959
ELEC,Woodland Hills Nissan,20539 Ventura Blvd,,Woodland Hills,CA,91364,,818-346-6200,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,34.167912,-118.581508,2011-05-31,39960
ELEC,Firkins Nissan,1611 Cortez Rd W,,Bradenton,FL,34207,,941-755-1571,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,27.4621792,-82.5782533,2011-05-31,39962
ELEC,Crystal Nissan,937 S Suncoast Blvd,,Crystal River,FL,34448,,352-628-4300,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,28.8485492,-82.5794309,2011-05-31,39963
ELEC,Deland Nissan,2600 S Woodland Blvd,,Deland,FL,32720,,386-734-3003,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,28.983544,-81.301042,2011-05-31,39964
ELEC,Maroone Nissan of Delray,2200 S Federal Hwy,,Delray Beach,FL,33483,,561-278-6216,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,26.43511,-80.072979,2011-05-31,39965
ELEC,Maroone Nissan Fort Lauderdale,1051 S Federal Hwy,,Fort Lauderdale,FL,33316,,954-527-3400,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,26.1098564,-80.1371861,2011-05-31,39966
ELEC,Mike Shad Nissan,1726 Cassat Ave,,Jacksonville,FL,32210,,904-389-3621,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,30.288126,-81.732452,2011-05-31,39967
ELEC,Mike Shad Nissan - Orange Park,7447 Blanding Blvd,,Jacksonville,FL,32244,,904-269-9400,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,30.212366,-81.736142,2011-05-31,39968
ELEC,Rountree-Moore Nissan,4316 W US 90,,Lake City,FL,32055,,386-752-5050,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,30.181527,-82.70261,2011-05-31,39969
ELEC,Bill Seidle's Nissan,10500 NW 12th St,,Miami,FL,33172,,305-633-8000,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,25.782977,-80.366454,2011-05-31,39970
ELEC,Esserman Nissan,16725 NW 57th Ave,,Miami,FL,33055,,305-626-2600,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,25.925985,-80.292294,2011-05-31,39971
ELEC,Maroone Nissan of Miami,3345 SW 8th St,,Miami,FL,33135,,305-448-7431,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,25.7648675,-80.2497429,2011-05-31,39972
ELEC,Maroone Nissan of Kendall,17305 S Dixie Hwy,,Palmetto Bay,FL,33157,,305-259-2600,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,25.610077,-80.348039,2011-05-31,39973
ELEC,Maroone Nissan of Pembroke Pines,8890 Pines Blvd,,Pembroke Pines,FL,33024,,954-433-3400,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,26.0076189,-80.262803,2011-05-31,39974
ELEC,Alan Jay Nissan,1700 Flare Rd,,Sebring,FL,33870,,863-402-4280,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,27.486054,-81.482765,2011-05-31,39975
ELEC,Wallace Nissan,4313 S Federal Hwy,,Stuart,FL,34997,,772-286-8000,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,27.152729,-80.217708,2011-05-31,39976
ELEC,Autoway Nissan of Brandon,9920 Adamo Dr,,Tampa,FL,33619,,813-623-1148,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,27.948284,-82.340644,2011-05-31,39977
ELEC,Courtesy Nissan of Tampa,3800 W Hillsborough Ave,,Tampa,FL,33614,,813-870-3333,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,27.994831,-82.506755,2011-05-31,39978
ELEC,Ferman Nissan of North Tampa,11001 N Florida Ave,,Tampa,FL,33612,,813-933-6641,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,28.049638,-82.45832,2011-05-31,39979
ELEC,Vero US-1 Nissan,946 S US Highway 1,,Vero Beach,FL,32962,,772-778-3600,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,27.585336,-80.376384,2011-05-31,39980
ELEC,City of West Palm Beach - City Center Garage,401 Clematis St,,West Palm Beach,FL,33401,,,E,,Private access only,City fleet access only,,,,,,1,,,,,200-8,26.713899,-80.05422,2011-09-25,39981
ELEC,Hill Nissan,6401 Cypress Gardens Blvd,,Winter Haven,FL,33884,,863-299-2161,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,27.983282,-81.676357,2011-05-31,39982
ELEC,Sutherlin Nissan Mall,1855 Luke King Pkwy,,Buford,GA,30519,,678-714-1885,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,33.2382168,-84.2952272,2011-05-31,39983
ELEC,Capitol City Nissan,5211 Peachtree Industrial,,Chamblee,GA,30341,,770-455-1122,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,33.890746,-84.3090859,2011-05-31,39984
ELEC,Nalley Nissan,1625 Church St,,Decatur,GA,30033,,404-292-3853,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,33.794355,-84.282407,2011-05-31,39985
ELEC,Gwinnett Place Nissan,2555 Pleasant Hill Rd,,Duluth,GA,30096,,770-476-7771,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,33.9684784,-84.1449208,2011-05-31,39986
ELEC,Cronic Nissan,2624 N Expressway,,Griffin,GA,30223,,678-967-2277,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,33.3048071,-84.2911582,2011-05-31,39987
ELEC,Stone Mountain Nissan,4275 Highway 78,,Lilburn,GA,30047,,678-252-3100,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,33.8347827,-84.0794104,2011-05-31,39988
ELEC,Team Nissan,811 Thornton Rd,,Lithia Springs,GA,30122,,770-739-2005,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,33.784121,-84.612948,2011-05-31,39989
ELEC,Team Nissan of Marietta,810 Cobb Pkwy S,,Marietta,GA,30060,,770-422-4546,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,33.932615,-84.511688,2011-05-31,39990
ELEC,Nissan South,6889 Jonesboro Rd,,Morrow,GA,30260,,770-968-1360,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,33.567013,-84.345009,2011-05-31,39991
ELEC,Regal Nissan,1090 Holcomb Bridge Rd,,Roswel,GA,30076,,770-998-8686,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,34.0222842,-84.3277768,2011-05-31,39992
ELEC,Nissan South Union City,4080 Jonesboro Rd,,Union City,GA,30291,,770-964-4900,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,33.5645809,-84.5221849,2011-05-31,39993
ELEC,Five Star Nissan,839 Warren Dr,,Warner Robins,GA,31088,,478-987-5030,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,GPS,32.555572,-83.665519,2011-05-31,39994
ELEC,New City Nissan,2295 N King St,,Honolulu,HI,96819,,808-524-9111,E,,Public - see hours,Dealership business hours; open to Nissan Leafs only,,,,,,2,,,,,200-8,21.3358339,-157.8821805,2011-11-25,39995
ELEC,Jim Falk Motors of Maui,260 Hana Hwy,,Kahului,HI,96732,,808-270-2600,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,20.8888764,-156.4580865,2011-05-31,39996
ELEC,King Windward Nissan,45-568 Kamehameha Hwy,,Kaneohe,HI,96744,,808-235-6433,E,,Public - call ahead,Dealership business hours; open to Nissan Leafs only by reservation or appointment,,,,,,2,,,,,200-8,21.399172,-157.799149,2011-11-25,39997
ELEC,Tony Nissan,94-1299 Ka Uka Blvd,,Waipahu,HI,96797,,808-680-7150,E,,Public - see hours,Dealership business hours; open to Nissan Leafs only,,,,,,1,,,,,200-8,21.427693,-157.997835,2011-11-25,39998
ELEC,Chesapeake Bay Foundation,6 Herndon Ave,,Annapolis,MD,21403,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,200-8,38.933596,-76.46177,2011-09-30,40000
ELEC,Mariner Arena Garage,200 W Lombard St,At Howard Street,Baltimore,MD,21201,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,39.28787613,-76.61902618,2011-10-25,40001
ELEC,Autoflex Fleet Services,1206 Ridgely St,Adjacent to I-295 Russell Street,Baltimore,MD,21230,,,E,,Public - see hours,24 hours daily,,,,,,2,,,,,200-8,39.2778499,-76.6264793,2011-10-25,40002
ELEC,Baltimore Street Garage,15 Guilford Ave,Adjacent to Baltimore City Hall,Baltimore,MD,21202,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,39.290092,-76.610639,2011-10-25,40003
ELEC,Baltimore Washington International Airport (BWI) - Daily Parking Garage,7062 Elm Rd,Terminal Rd and Scott Dr,Baltimore,MD,21240,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.188103,-76.6775,2012-01-31,40004
ELEC,Baltimore Washington International Airport (BWI) - Hourly Parking Garage,7062 Elm Rd,,Baltimore,MD,21240,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.180809,-76.669925,2012-01-31,40005
ELEC,Caroline Street Garage,805 S Caroline St,,Baltimore,MD,21201,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,39.2815118,-76.5963565,2011-08-25,40006
ELEC,Harbor East - Legg Mason,100 International Dr,,Baltimore,MD,21202,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.2824759,-76.6018778,2012-01-31,40007
ELEC,Harbor East - Whole Foods Market,604 S Exeter St,,Baltimore,MD,21202,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,200-8,39.2838023,-76.6001369,2011-09-30,40008
ELEC,Johns Hopkins University,3101 Wyman Park Dr,,Baltimore,MD,21218,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,5,,,SemaCharge Network,http://www.semacharge.com/,200-8,39.3259113,-76.6215812,2011-09-30,40009
ELEC,Lexington Street Garage,510 E Lexington St,,Baltimore,MD,21202,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,39.291627,-76.608435,2011-08-25,40010
ELEC,Little Italy Garage,400 S Central Ave,,Baltimore,MD,21202,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,39.285963,-76.599861,2011-08-25,40011
ELEC,Municipal Garage,200 N Holliday St,,Baltimore,MD,21202,,,P,2011-09-15,PLANNED - not yet accessible,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,39.291273,-76.61028,2011-05-31,40012
ELEC,Penn Station Garage,1511 N Charles St,,Baltimore,MD,21201,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,39.30845642,-76.61611176,2011-09-25,40013
ELEC,Redwood Street Garage,11 S Eutaw Pl,,Baltimore,MD,21201,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,39.28838348,-76.62036896,2011-09-25,40014
ELEC,Water Street Garage,414 Water St,,Baltimore,MD,21202,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,39.2886003,-76.6095631,2011-08-25,40016
ELEC,West Street Garage,40 E West St,,Baltimore,MD,21230,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,39.276015,-76.6131,2011-08-25,40017
ELEC,Bel Air Nissan,1506 Bel Air Rd,,Bel Air,MD,21014,,410-879-1133,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,39.5065486,-76.3817496,2011-05-31,40018
ELEC,Chevy Chase Nissan,7701 Wisconsin Ave,,Bethesda,MD,20814,,301-656-9200,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,38.986981,-77.0943999,2011-05-31,40019
ELEC,Community College of Baltimore County (CCBC),800 S Rolling,MD 166,Catonsville,MD,21228,,,E,,Public - see hours,24 hours daily,,,,,,2,,,,,200-8,39.2553517,-76.7284742,2011-10-25,40020
ELEC,MDOT State Highway Administration,MD 166,,Catonsville,MD,21228,,,P,2011-09-15,PLANNED - not yet accessible,24 hours daily,,,,,,2,,,,,200-6,39.2575,-76.731331,2011-05-31,40021
ELEC,University of Maryland-College Park,,Chargers at multiple locations,College Park,MD,20740,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,5,,,SemaCharge Network,http://www.semacharge.com/,200-5,39.0071609,-76.9297354,2011-09-30,40022
ELEC,Dorsey Building - Howard County,9250 Bendix Rd,,Columbia,MD,21045,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,5,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.236951,-76.827425,2012-01-31,40023
ELEC,Frederick Community College,7932 Opossumtown Pike,,Frederick,MD,21702,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.453319,-77.416055,2012-01-31,40024
ELEC,Frederick Nissan,7418 Grove Rd,,Frederick,MD,21704,,301-662-0111,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,39.391583,-77.407726,2011-05-31,40025
ELEC,Criswell Nissan,19574 Amaranth Dr,,Germantown,MD,20874,,301-670-3900,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,39.177458,-77.250243,2011-05-31,40026
ELEC,MDOT Headquarters,7201 Corporate Center Dr,,Hanover,MD,21076,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.1871889,-76.6977523,2012-01-31,40027
ELEC,MDOT MTA at BWI MARC Station,Amtrak Way,"Garage 1, Level 1, at BWI Amtrak station",Linthicum Heights,MD,21090,,888-758-4389,E,,Public - see hours,24 hours daily,,,,,5,5,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,39.1926651,-76.69396973,2011-09-25,40028
ELEC,Passport Nissan Marlow Heights,5000 Auth Way,,Marlow Heights,MD,20746,,301-423-8400,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,38.827201,-76.923818,2011-05-31,40029
ELEC,Darcars Nissan,15911 Indianola Dr,,Rockville,MD,20855,,301-309-2200,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,39.113263,-77.16107,2011-05-31,40030
ELEC,The Tower Companies - The Tower Building,1101 Wootton Pkwy,,Rockville,MD,20852,,800-663-5633,E,,Private access only,Employee use only,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.067947,-77.156124,2012-01-31,40031
ELEC,The Tower Companies - Headquarters,2000 Tower Oaks Blvd,,Rockville,MD,20852,,800-663-5633,E,,Private access only,Employee use only,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.066082,-77.153057,2012-01-31,40032
ELEC,Herb Gordon Nissan,3131 Automobile Blvd,,Silver Spring,MD,20904,,301-890-8200,E,,Public - see hours,Dealership business hours,,,,,,1,,,,,200-8,39.0777098,-76.9479849,2011-05-31,40033
ELEC,The Tower Companies - The Blairs Shopping Center,1220 East West Hwy,,Silver Spring,MD,20910,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,38.992069,-77.033029,2012-01-31,40034
ELEC,The Tower Companies - The Blairs,1401 Blair Mill Rd,,Silver Spring,MD,20910,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,200-8,38.9902688,-77.0314701,2011-09-30,40035
ELEC,Charles County Hilton,10385 O'Donnell Pl,,Waldorf,MD,20601,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,38.619302,-76.93311,2012-01-31,40036
ELEC,Safeway,444 WMC Dr,Located in parking lot,Westminister,MD,21158,,800-663-5633,E,,Public - see hours,24 hours daily,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.586237,-77.012756,2012-01-31,40037
